sku;_store;_attribute_set;_type;_category;_root_category;_product_websites;capacidade;color;cost;country_of_manufacture;created_at;custom_design;custom_design_from;custom_design_to;custom_layout_update;descricaogoogleshopping;description;em_deal;em_featured;em_hot;export_pluggto;faixa_etaria;fit_size;gallery;genero;gift_message_available;googleshopping_category;googleshopping_condition;googleshopping_exclude;has_options;hover;image;image_label;manufacturer;marca;material;media_gallery;meta_description;meta_keyword;meta_title;minimal_price;msrp;msrp_display_actual_price_type;msrp_enabled;name;ncm;news_from_date;news_to_date;options_container;page_layout;posting_days;postmethods;price;required_options;seller_id;short_description;small_image;small_image_label;special_from_date;special_price;special_to_date;status;tamanho;tax_class_id;thumbnail;thumbnail_label;updated_at;url_key;url_path;visibility;volume_altura;volume_comprimento;volume_largura;weight;qty;min_qty;use_config_min_qty;is_qty_decimal;backorders;use_config_backorders;min_sale_qty;use_config_min_sale_qty;max_sale_qty;use_config_max_sale_qty;is_in_stock;notify_stock_qty;use_config_notify_stock_qty;manage_stock;use_config_manage_stock;stock_status_changed_auto;use_config_qty_increments;qty_increments;use_config_enable_qty_inc;enable_qty_increments;is_decimal_divided;_links_related_sku;_links_related_position;_links_crosssell_sku;_links_crosssell_position;_links_upsell_sku;_links_upsell_position;_associated_sku;_associated_default_qty;_associated_position;_tier_price_website;_tier_price_customer_group;_tier_price_qty;_tier_price_price;_group_price_website;_group_price_customer_group;_group_price_price;_media_attribute_id;_media_image;_media_lable;_media_position;_media_is_disabled;_super_products_sku;_super_attribute_code;_super_attribute_option;_super_attribute_price_corr
10680;;Default;simple;Saúde/Bem Estar;Todas as categorias;base;;Rosa;;;2019-04-18 14:41:24;;;;;Feito em plástico PP, a superfície lisa do fundo da Banheira o torna confortável para o seu bebê. Suportes antiderrapantes, segurança e prevenção de perigo de queda. Conveniente e economiza espaço, alça projetada para facilitar o transporte, pode ser usada para colocar a toalha ao dar banho ao bebê. Pode ser pendurado na parede para economia de espaço e higiene. Antiderrapante no fundo da banheira.;"<p>Feito em pl&aacute;stico PP, a superf&iacute;cie lisa do fundo da Banheira o torna confort&aacute;vel para o seu beb&ecirc;. Suportes antiderrapantes, seguran&ccedil;a e preven&ccedil;&atilde;o de perigo de queda. Conveniente e economiza espa&ccedil;o, al&ccedil;a projetada para facilitar o transporte, pode ser usada para colocar a toalha ao dar banho ao beb&ecirc;. Pode ser pendurado na parede para economia de espa&ccedil;o e higiene. Antiderrapante no fundo da banheira.</p>";0;0;0;Sim;0+ meses;;;Menina;;;;Não;0;;/b/a/banheira-portatil.jpg;;;BUBA;Plástico PP;;Compre agora o sua Banheira Portátil Dobrável Flexível com Mordedor na Colorear Infantil com as melhores condições de pagamento. Parcelas de até 3x sem juros nos cartões.;;Banheira Portátil Dobrável Flexível – BUBA – Colorear Infantil;;;Utilizar configuração;Utilizar configuração;Banheira Portátil Dobrável Flexível Rosa - BUBA;7908103706801;;;Info Coluna de Produto;;;04669 - PAC CONTRATO AGENCIA;220.9000;0;;"<p><span>Estrutura pl&aacute;stica. banheira dobr&aacute;vel. design compacto. pernas retr&aacute;teis. trava de seguran&ccedil;a (impede o fechamento involunt&aacute;rio). v&aacute;lvula para escoamento da &aacute;gua.</span><br /><span>limite de peso: 30 kg (&aacute;gua + crian&ccedil;a).</span></p>";/b/a/banheira-portatil.jpg;;;;;1;Único;0;/b/a/banheira-portatil.jpg;;2019-12-31 12:37:42;banheira-portatil-dobravel-flexivel-rosa-buba;banheira-portatil-dobravel-flexivel-rosa-buba;4;12;93;72;2.0000;0.0000;0.0000;1;0;0;1;1.0000;1;0.0000;1;0;;1;0;1;1;1;0.0000;1;0;0;7561;0;BB160;0;;;;;;;;;;;;;88;/b/a/banheira-portatil.jpg;;1;0;;;;
;;;;Saúde/Bem Estar/Banheira e Suporte;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04162 - SEDEX CONTRATO AGENCIA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7277;0;BB206;0;;;;;;;;;;;;;88;/b/a/banheira-portatil-rosa.jpg;;5;0;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5244RS;0;;;;;;;;;;;;;;;88;/b/a/banheira-portatil-buba-rosa.jpg;;3;0;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BB160;0;;;;;;;;;;;;;;;88;/b/a/banheira-portatil-rosa-buba.jpg;;4;0;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BB206;0;;;;;;;;;;;;;;;88;/b/a/banheira-portatil-dobravel.jpg;;2;0;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09722RS;0;;;;;;;;;;;;;;;88;/b/a/banheira-portatil-dobravel-buba.jpg;;6;0;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C0230;0;;;;;;;;;;;;;;;88;/b/a/banheira-portatil-dobravel-buba-rosa.jpg;;7;0;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9808;0;;;;;;;;;;;;;;;;;;;;;;;
9834;;Default;simple;Roupas/Acessórios;Todas as categorias;base;;Laranja;;;2019-04-18 14:55:16;;;;;Protetor de cinto é ideal para tornar o passeio seguro e confortável , o protetor de cinto também protege seu bebê das irritações causadas pelo cinto de segurança. Com velcro e super prático, encaixam ao cinto de segurança do carrinho, bebê conforto, cadeirinha ou do carro. O divertimento do seu bebê está garantido com os novos amiguinhos que o acompanharão em seu mais gostosos e alegres passeios.;"<p>Protetor de cinto &eacute; ideal para tornar o passeio seguro e confort&aacute;vel , o protetor de cinto tamb&eacute;m protege seu beb&ecirc; das irrita&ccedil;&otilde;es causadas pelo cinto de seguran&ccedil;a. Com velcro e super pr&aacute;tico, encaixam ao cinto de seguran&ccedil;a do carrinho, beb&ecirc; conforto, cadeirinha ou do carro. O divertimento do seu beb&ecirc; est&aacute; garantido com os novos amiguinhos que o acompanhar&atilde;o em seu mais gostosos e alegres passeios.</p>";0;0;0;Sim;Sem Faixa Etária;;;Unissex;;;;Não;0;;/p/r/protetor-para-cinto-de-seguran_a-elefante.jpg;;;BUBA;100% poliéster;;Compre agora o seu Protetor para Cinto de Segurança Elefante com Mordedor na Colorear Infantil com as melhores condições de pagamento. Parcelas de até 3x sem juros nos cartões.;;Protetor para Cinto de Segurança Elefante – BUBA – Colorear Infantil;;;Utilizar configuração;Utilizar configuração;Protetor para Cinto de Segurança Elefante - BUBA;78995256983;;;Info Coluna de Produto;;;04669 - PAC CONTRATO AGENCIA;40.9000;0;;"<p>Prote&ccedil;&atilde;o anti-atrito. Com velcro, cont&eacute;m 2 protetores.</p>";/p/r/protetor-para-cinto-de-seguran_a-elefante.jpg;;;;;1;Único;0;/p/r/protetor-para-cinto-de-seguran_a-elefante.jpg;;2019-05-20 17:26:52;protetor-para-cinto-de-seguranca-elefante-buba;protetor-para-cinto-de-seguranca-elefante-buba;4;25;12;13;0.2000;3.0000;0.0000;1;0;0;1;1.0000;1;0.0000;1;1;;1;0;1;0;1;0.0000;1;0;0;BB180;0;BB075;0;;;;;;;;;;;;;88;/p/r/protetor-para-cinto-de-seguran_a-elefante.jpg;;1;0;;;;
;;;;Roupas/Acessórios/Protetor de Cinto;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04162 - SEDEX CONTRATO AGENCIA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BB075;0;8771;0;;;;;;;;;;;;;88;/p/r/protetor-para-cinto-de-seguran_a-elefante_1.jpg;;2;0;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;AB1140RS;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;AB1140AZ;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C2103;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8771;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9921;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9922;0;;;;;;;;;;;;;;;;;;;;;;;
9835;;Default;simple;Roupas/Acessórios;Todas as categorias;base;;Azul;;;2019-04-18 15:03:39;;;;;Protetor de cinto é ideal para tornar o passeio seguro e confortável , o protetor de cinto também protege seu bebê das irritações causadas pelo cinto de segurança. Com velcro e super prático, encaixam ao cinto de segurança do carrinho, bebê conforto, cadeirinha ou do carro. O divertimento do seu bebê está garantido com os novos amiguinhos que o acompanharão em seu mais gostosos e alegres passeios.;"<p>Protetor de cinto &eacute; ideal para tornar o passeio seguro e confort&aacute;vel , o protetor de cinto tamb&eacute;m protege seu beb&ecirc; das irrita&ccedil;&otilde;es causadas pelo cinto de seguran&ccedil;a. Com velcro e super pr&aacute;tico, encaixam ao cinto de seguran&ccedil;a do carrinho, beb&ecirc; conforto, cadeirinha ou do carro. O divertimento do seu beb&ecirc; est&aacute; garantido com os novos amiguinhos que o acompanhar&atilde;o em seu mais gostosos e alegres passeios.</p>";0;0;0;Sim;Sem Faixa Etária;;;Unissex;;;;Não;0;;/p/r/protetor-para-cinto-de-seguran_a-cachorro.jpg;;;BUBA;100% poliéster;;Compre agora o seu Protetor para Cinto de Segurança Cachorro com Mordedor na Colorear Infantil com as melhores condições de pagamento. Parcelas de até 3x sem juros nos cartões.;;Protetor para Cinto de Segurança Cachorro – BUBA – Colorear Infantil;;;Utilizar configuração;Utilizar configuração;Protetor para Cinto de Segurança Cachorro - BUBA;7899525698358;;;Info Coluna de Produto;;;04669 - PAC CONTRATO AGENCIA;40.9000;0;;"<p>Prote&ccedil;&atilde;o anti-atrito. Com velcro, cont&eacute;m 2 protetores.</p>";/p/r/protetor-para-cinto-de-seguran_a-cachorro.jpg;;;;;1;Único;0;/p/r/protetor-para-cinto-de-seguran_a-cachorro.jpg;;2019-05-20 17:25:52;protetor-para-cinto-de-seguranca-cachorro-buba;protetor-para-cinto-de-seguranca-cachorro-buba;4;25;12;13;0.2000;3.0000;0.0000;1;0;0;1;1.0000;1;0.0000;1;1;;1;0;1;0;1;0.0000;1;0;0;BB180;0;8771;0;;;;;;;;;;;;;88;/p/r/protetor-para-cinto-de-seguran_a-cachorro.jpg;;1;0;;;;
;;;;Roupas/Acessórios/Protetor de Cinto;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04162 - SEDEX CONTRATO AGENCIA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BB075;0;9834;0;;;;;;;;;;;;;88;/p/r/protetor-para-cinto-de-seguran_a-cachorro_1.jpg;;2;0;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6715;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;AB1140RS;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;AB1140AZ;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C2103;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8771;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9834;0;;;;;;;;;;;;;;;;;;;;;;;
9832;;Default;simple;Saúde/Bem Estar;Todas as categorias;base;;Colorido;;;2019-04-18 15:24:56;;;;;"A mola happy zoo da Buba é um lindo brinquedo de pelúcia. Ideal para acompanhar os pequenos em suas descobertas e estimular a sensibilidade tátil, visual e auditiva das crianças. 
Ela conta com material de alta qualidade garantindo maior durabilidade, conforto e diversão para os baixinhos. Além disso, possui mordedor, a criançada vai adorar e se divertir muito!";"<p>A mola happy zoo da Buba &eacute; um lindo brinquedo de pel&uacute;cia. Ideal para acompanhar os pequenos em suas descobertas e estimular a sensibilidade t&aacute;til, visual e auditiva das crian&ccedil;as. <br />Ela conta com material de alta qualidade garantindo maior durabilidade, conforto e divers&atilde;o para os baixinhos. Al&eacute;m disso, possui mordedor, a crian&ccedil;ada vai adorar e se divertir muito!</p>";0;0;0;Sim;3+ meses;;;Menina;;;;Não;0;;/g/a/gatinho-mola-zoo-buba.jpg;;;BUBA;90% poliéster, 3% polipropileno, 2% elastômeros;;Compre agora o seu Gatinho Mola Happy Zoo com Mordedor na Colorear Infantil com as melhores condições de pagamento. Parcelas de até 3x sem juros nos cartões.;;Gatinho Mola Happy Zoo com Mordedor – BUBA – Colorear Infantil;;;Utilizar configuração;Utilizar configuração;Gatinho Mola Happy Zoo com Mordedor - BUBA;78995256983;;;Info Coluna de Produto;;;04669 - PAC CONTRATO AGENCIA;66.9000;0;;"<p>Pode ser instalado em ber&ccedil;os, camas ou carrinhos de beb&ecirc;.</p>";/g/a/gatinho-mola-zoo-buba.jpg;;;;;1;Único;0;/g/a/gatinho-mola-zoo-buba.jpg;;2019-05-20 17:24:44;gatinho-mola-happy-zoo-com-mordedor-buba;gatinho-mola-happy-zoo-com-mordedor-buba;4;27;12;12;0.2000;0.0000;0.0000;1;0;0;1;1.0000;1;0.0000;1;0;;1;0;1;1;1;0.0000;1;0;0;6765;0;6757;0;;;;;;;;;;;;;88;/g/a/gatinho-mola-zoo-buba.jpg;;1;0;;;;
;;;;Saúde/Bem Estar/Mordedores;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04162 - SEDEX CONTRATO AGENCIA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7272;0;8966;0;;;;;;;;;;;;;88;/g/a/gatinho-mola-zoo-buba_1.jpg;;2;0;;;;
;;;;Brinquedos/Lazer;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5827;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;Brinquedos/Lazer/Chocalhos;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7521;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9782;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9783;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6757;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8966;0;;;;;;;;;;;;;;;;;;;;;;;
9830;;Default;simple;Saúde/Bem Estar;Todas as categorias;base;;Colorido;;;2019-04-18 15:50:09;;;;;"A mola happy zoo da Buba é um lindo brinquedo de pelúcia. Ideal para acompanhar os pequenos em suas descobertas e estimular a sensibilidade tátil, visual e auditiva das crianças. 
Ela conta com material de alta qualidade garantindo maior durabilidade, conforto e diversão para os baixinhos. Além disso, possui mordedor, a criançada vai adorar e se divertir muito!";"<p>A mola happy zoo da Buba &eacute; um lindo brinquedo de pel&uacute;cia. Ideal para acompanhar os pequenos em suas descobertas e estimular a sensibilidade t&aacute;til, visual e auditiva das crian&ccedil;as. <br />Ela conta com material de alta qualidade garantindo maior durabilidade, conforto e divers&atilde;o para os baixinhos. Al&eacute;m disso, possui mordedor, a crian&ccedil;ada vai adorar e se divertir muito!</p>";0;0;0;Sim;3+ meses;;;Unissex;;;;Não;0;;/c/a/cachorrinho-mola-zoo-buba.jpg;;;BUBA;90% poliéster, 3% polipropileno, 2% elastômeros;;Compre agora o seu Cachorrinho Mola Happy Zoo com Mordedor na Colorear Infantil com as melhores condições de pagamento. Parcelas de até 3x sem juros nos cartões.;;Cachorrinho Mola Happy Zoo com Mordedor – BUBA – Colorear Infantil;;;Utilizar configuração;Utilizar configuração;Cachorrinho Mola Happy Zoo com Mordedor - BUBA;7899525698303;;;Info Coluna de Produto;;;04669 - PAC CONTRATO AGENCIA;66.9000;0;;"<p>Pode ser instalado em ber&ccedil;os, camas ou carrinhos de beb&ecirc;.</p>";/c/a/cachorrinho-mola-zoo-buba.jpg;;;;;1;Único;0;/c/a/cachorrinho-mola-zoo-buba.jpg;;2019-05-20 17:22:47;cachorrinho-mola-happy-zoo-com-mordedor-buba;cachorrinho-mola-happy-zoo-com-mordedor-buba;4;27;12;12;0.2000;0.0000;0.0000;1;0;0;1;1.0000;1;0.0000;1;0;;1;0;1;1;1;0.0000;1;0;0;6765;0;6756;0;;;;;;;;;;;;;88;/c/a/cachorrinho-mola-zoo-buba.jpg;;1;0;;;;
;;;;Saúde/Bem Estar/Mordedores;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04162 - SEDEX CONTRATO AGENCIA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7272;0;8967;0;;;;;;;;;;;;;88;/c/a/cachorrinho-mola-zoo-buba_1.jpg;;2;0;;;;
;;;;Brinquedos/Lazer;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5826;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;Brinquedos/Lazer/Chocalhos;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5827;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6695;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9783;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6756;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8967;0;;;;;;;;;;;;;;;;;;;;;;;
4771;;Default;simple;Saúde/Bem Estar;Todas as categorias;base;;Azul;;;2019-04-22 18:26:19;;;;;Com formato que permite melhor acomodação ao rosto do bebê, seguindo a anatomia de suas bochechas, a Chupeta Neopan conta com bulbo macio, antialérgico e totalmente atóxico. Esterilizável e higiênica, a Chupeta Neopan não possui gosto ou cheiro e, como todos da Neopan foi produzida com extrema qualidade para proporcionar praticidade e conforto. Afinal toda criança merece produtos que respeitem e atendam suas necessidades.;"<p>Com formato que permite melhor acomoda&ccedil;&atilde;o ao rosto do beb&ecirc;, seguindo a anatomia de suas bochechas, a Chupeta Neopan conta com bulbo macio, antial&eacute;rgico e totalmente at&oacute;xico. Esteriliz&aacute;vel e higi&ecirc;nica, a Chupeta Neopan n&atilde;o possui gosto ou cheiro e, como todos da Neopan foi produzida com extrema qualidade para proporcionar praticidade e conforto. Afinal toda crian&ccedil;a merece produtos que respeitem e atendam suas necessidades.</p>";0;0;0;Sim;3+ meses;;;Menino;;;;Não;0;;/c/h/chupeta-neotop-azul-neopan.jpg;;;NEOPAN;Silicone;;Compre agora o sua Chupeta Neotop Soft Orto Nº 1 na Colorear Infantil com as melhores condições de pagamento. Parcelas de até 3x sem juros nos cartões.;;Chupeta Neotop Soft Orto Nº 1 – NOPAN – Colorear Infantil;;;Utilizar configuração;Utilizar configuração;Chupeta Neotop Soft Orto Nº 1 Azul - NEOPAN;7896036547717;;;Info Coluna de Produto;;1;04669 - PAC CONTRATO AGENCIA;12.9000;0;;"<p>Caracter&iacute;sticas e material do Bico: Bulbo de silicone.</p>";/c/h/chupeta-neotop-azul-neopan.jpg;;;;;1;P;0;/c/h/chupeta-neotop-azul-neopan.jpg;;2019-11-17 23:53:59;chupeta-neotop-soft-orto-n-1-azul-neopan;chupeta-neotop-soft-orto-n-1-azul-neopan;4;14;9;3;0.1500;9.0000;0.0000;1;0;0;1;1.0000;1;0.0000;1;1;;1;0;1;0;1;0.0000;1;0;0;5418;0;7478;0;;;;;;;;;;;;;88;/c/h/chupeta-neotop-azul-neopan.jpg;;1;0;;;;
;;;;Saúde/Bem Estar/Chupetas e Acessórios;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04162 - SEDEX CONTRATO AGENCIA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BB012;0;7477;0;;;;;;;;;;;;;88;/c/h/chupeta-neotop-neopan-azul_3.jpg;;2;0;;;;
;;;;Black Friday;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PA7327-1N;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;Black Friday/50% de Desconto;Todas as categorias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6765;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7478;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BB036;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7477;0;;;;;;;;;;;;;;;;;;;;;;;
4781;;Default;simple;Saúde/Bem Estar;Todas as categorias;base;;Azul;;;2019-04-22 18:30:53;;;;;Com formato que permite melhor acomodação ao rosto do bebê, seguindo a anatomia de suas bochechas, a Chupeta Neopan conta com bulbo macio, antialérgico e totalmente atóxico. Esterilizável e higiênica, a Chupeta Neopan não possui gosto ou cheiro e, como todos da Neopan foi produzida com extrema qualidade para proporcionar praticidade e conforto. Afinal toda criança merece produtos que respeitem e atendam suas necessidades.;"<p>Com formato que permite melhor acomoda&ccedil;&atilde;o ao rosto do beb&ecirc;, seguindo a anatomia de suas bochechas, a Chupeta Neopan conta com bulbo macio, antial&eacute;rgico e totalmente at&oacute;xico. Esteriliz&aacute;vel e higi&ecirc;nica, a Chupeta Neopan n&atilde;o possui gosto ou cheiro e, como todos da Neopan foi produzida com extrema qualidade para proporcionar praticidade e conforto. Afinal toda crian&ccedil;a merece produtos que respeitem e atendam suas necessidades.</p>";0;0;0;Sim;3+ meses;;;Menino;;;;Não;0;;/c/h/chupeta-neotop-azul-neopan_1.jpg;;;NEOPAN;Silicone;;Compre agora o sua Chupeta Neotop Soft Orto Nº 2 na Colorear Infantil com as melhores condições de pagamento. Parcelas de até 3x sem juros nos cartões.;;Chupeta Neotop Soft Orto Nº 2 – NOPAN – Colorear Infantil;;;Utilizar configuração;Utilizar configuração;Chupeta Neotop Soft Orto Nº 2 Azul - NEOPAN;7896036547816;;;Info Coluna de Produto;;1;04669 - PAC CONTRATO AGENCIA;12.9000;0;;"<p>Caracter&iacute;sticas e material do Bico: Bulbo de silicone.</p>";/c/h/chupeta-neotop-azul-neopan_1.jpg;;;;;1;M;0;/c/h/chupeta-neotop-azul-neopan_1.jpg;;2019-12-27 17:08:02;chupeta-neotop-soft-orto-n-2-azul-neopan;chupeta-neotop-soft-orto-n-2-azul-neopan;4;14;9;3;0.1500;10.0000;0.0000;1;0;0;1;1.0000;1;0.0000;1;1;;1;0;1;0;1;0.0000;1;0;0;5418;0;7478;0;;;;;;;;;;;;;88;/c/h/chupeta-neotop-azul-neopan_1.jpg;;1;0;;;;
